Dates,USA,India,Brazil,Russia,France,UK,Turkey,Italy,Spain,Germany,Colombia,Argentina,Mexico,Poland,Iran,Ukraine,Peru,South Africa,Netherlands,Indonesia,Czechia,Belgium,Romania,Chile,Iraq,Canada,Bangladesh,Pakistan,Philippines,Morocco,Switzerland,Israel,Sweden,Portugal,Saudi Arabia,Austria,Serbia,Hungary,Jordan,Nepal,Panama,Georgia,Japan,Azerbaijan,Ecuador,Croatia,UAE,Bulgaria,Belarus,Lebanon,Slovakia,Dominican Republic,Costa Rica,Armenia,Bolivia,Kazakhstan,Denmark,Kuwait,Qatar,Moldova,Guatemala,Greece,Palestine,Egypt,Tunisia,Lithuania,Oman,Ethiopia,Honduras,Slovenia,Venezuela,Bosnia and Herzegovina,Paraguay,Malaysia,Algeria,Libya,Kenya,Bahrain,China,Ireland,Nigeria,North Macedonia,Kyrgyzstan,Uzbekistan,Singapore,S. Korea,Albania,Ghana,Afghanistan,Norway,Montenegro,Luxembourg,El Salvador,Sri Lanka,Latvia,Finland,Uganda,Australia,Cameroon,Estonia,Sudan,Namibia,Zambia,Cyprus,Senegal,Mozambique,Madagascar,Angola,Uruguay,Botswana,Guinea,Maldives,Mauritania,Tajikistan,Zimbabwe,Jamaica,Malta,Cabo Verde,Cuba,Syria,Belize,Haiti,Gabon,Hong Kong,Eswatini,Rwanda,Andorra,Bahamas,Trinidad and Tobago,Mali,Malawi,Guyana,Burkina Faso,Thailand,Nicaragua,Suriname,Djibouti,Iceland,Equatorial Guinea,Somalia,Gambia,Togo,South Sudan,Benin,Niger,Lesotho,Sierra Leone,Guinea-Bissau,San Marino,New Zealand,Yemen,Liechtenstein,Chad,Liberia,Vietnam,Mongolia,Sao Tome and Principe,Eritrea,Saint Martin,Monaco,Burundi,Papua New Guinea,Comoros,Bhutan,Faeroe Islands,Mauritius,Tanzania,Isle of Man,Cambodia,Barbados,Saint Lucia,Seychelles,Antigua and Barbuda,Brunei,Grenada,St. Vincent Grenadines,Dominica,British Virgin Islands,Fiji,Laos,Timor-Leste,Saint Kitts and Nevis,Solomon Islands,Western Sahara
10-11-2020,3972871,8036751,5078162,1332124,121915,0.0,340949,337144,150376.0,447636,1055986,1092587,829943,221286,529722,234907,864945,728549,145.0,376442,286817,31252,215210,498755,435061,0,343043,319191,351803,213860,87100,310048,0.0,103988,338438,98444,0,30778,9076,165558,119433,44904,98436,50305,149048,54906,141793,26519,91281,49760,21186,108380,74297,66755,116106,108339,22,124674,132010,63860,102683,23074,0,100666,195202,6300,109693,61904,44679,25390,90576,31189,49149,29849,42459,40610,43253,81399,0,23364,60113,25036,52343,66519,58004,25251,12286,47896,34830,11863,16255,13799,35302,10448,1444,12700,7755,33,21151,4422,6764,11908,15867,1882,15413,12147,16409,5770,3034,9824,11016,11105,7563,10774,8015,4950,5230,8634,7042,2455,2473,7589,8846,0,5734,4990,4478,5169,5179,2887,5348,3484,2487,3719,4225,5132,5514,4552,4983,3247,3588,1753,1290,2521,1142,988,1805,1862,874,2025,1375,609,1369,1325,1069,314,919,444,0,443,511,580,565,353,0,416,183,0,301,224,149,151,118,32,27,0,45,0,31,23,29,19,12,
11-11-2020,4011095,8090908,5078162,1344279,125479,0.0,342663,342105,150376.0,458240,1064950,1105077,834119,230007,534609,243368,870281,739943,145.0,380302,301326,31905,220035,499856,438032,0,344934,319612,352255,217189,87100,310835,0.0,106495,338912,102012,0,32369,9224,168988,120304,47193,99248,51073,149048,57212,142928,27281,91711,50548,22138,108726,75156,68079,116650,108539,23,125496,132276,64788,103269,23074,0,100798,226897,6503,110158,62862,45100,27030,90951,31489,49820,30688,42702,41110,44065,81644,0,23364,60186,25538,52343,66772,58015,25337,12404,47971,34908,11863,16483,14255,36221,11213,1444,12700,7777,33,21151,4500,6764,12002,15875,1882,15441,12341,16409,5854,3078,10682,11069,11124,7583,10830,8023,4991,5323,8703,7150,2507,2503,7589,8846,0,5742,5000,4602,5247,5210,2903,5350,3499,2515,3735,4225,5139,5521,4615,4986,3247,3602,1762,1290,2532,1142,988,1805,1862,898,2049,1375,640,1372,1329,1069,314,921,447,0,468,511,580,573,357,0,416,183,0,304,224,150,151,118,32,27,0,47,0,31,23,29,19,12,
12-11-2020,4049319,8145065,5078162,1356434,129043,0.0,344377,347066,150376.0,468844,1073914,1117567,838295,238728,539496,251829,875617,751337,145.0,384162,315835,32558,224860,500957,441003,0,346825,320033,352707,220518,87100,311622,0.0,109002,339386,105580,0,33960,9372,172418,121175,49482,100060,51841,149048,59518,144063,28043,92141,51336,23090,109072,76015,69403,117194,108739,24,126318,132542,65716,103855,23074,0,100930,258592,6706,110623,63820,45521,28670,91326,31789,50491,31527,42945,41610,44877,81889,0,23364,60259,26040,52343,67025,58026,25423,12522,48046,34986,11863,16711,14711,37140,11978,1444,12700,7799,33,21151,4578,6764,12096,15883,1882,15469,12535,16409,5938,3122,11540,11122,11143,7603,10886,8031,5032,5416,8772,7258,2559,2533,7589,8846,0,5750,5010,4726,5325,5241,2919,5352,3514,2543,3751,4225,5146,5528,4678,4989,3247,3616,1771,1290,2543,1142,988,1805,1862,922,2073,1375,671,1375,1333,1069,314,923,450,0,493,511,580,581,361,0,416,183,0,307,224,151,151,118,32,27,0,49,0,31,23,29,19,12,
13-11-2020,4087543,8199222,5078162,1368589,132607,0.0,346091,352027,150376.0,479448,1082878,1130057,842471,247449,544383,260290,880953,762731,145.0,388022,330344,33211,229685,502058,443974,0,348716,320454,353159,223847,87100,312409,0.0,111509,339860,109148,0,35551,9520,175848,122046,51771,100872,52609,149048,61824,145198,28805,92571,52124,24042,109418,76874,70727,117738,108939,25,127140,132808,66644,104441,23074,0,101062,290287,6909,111088,64778,45942,30310,91701,32089,51162,32366,43188,42110,45689,82134,0,23364,60332,26542,52343,67278,58037,25509,12640,48121,35064,11863,16939,15167,38059,12743,1444,12700,7821,33,21151,4656,6764,12190,15891,1882,15497,12729,16409,6022,3166,12398,11175,11162,7623,10942,8039,5073,5509,8841,7366,2611,2563,7589,8846,0,5758,5020,4850,5403,5272,2935,5354,3529,2571,3767,4225,5153,5535,4741,4992,3247,3630,1780,1290,2554,1142,988,1805,1862,946,2097,1375,702,1378,1337,1069,314,925,453,0,518,511,580,589,365,0,416,183,0,310,224,152,151,118,32,27,0,51,0,31,23,29,19,12,
14-11-2020,"67,90,144","81,63,572","52,67,567","14,25,529","1,37,155",,"3,48,804","3,99,238",,"4,81,700","10,89,340","11,10,477","7,41,340","2,82,215","5,52,747","2,38,811","8,58,388","6,92,177",,"3,88,094","3,16,352","32,033","2,31,808","5,03,540","4,41,856","2,30,646","3,47,849","3,22,414","3,63,068","2,29,160","1,41,000","3,12,131",,"1,17,382","3,39,568","1,12,728","31,536","31,126","9,729","1,70,632","1,23,229","58,674","1,01,018","54,049","1,54,956","63,748","1,41,883","28,269","93,570","57,693","29,024","1,09,268","74,868","74,105","1,16,505","1,09,275","45,705","1,26,344","1,32,577","68,392","1,03,685","9,989","53,367","1,00,847","52,912","7,697","1,10,050","63,571","44,236","33,548","91,452","34,491","50,514","33,772","43,779","43,259","44,872","82,038","81,303","23,364","60,936","26,289","56,307","67,092","58,008","25,636","12,667","48,179","35,067","11,863","16,904","15,428","32,721","11,324","1,515","14,000","8,038","25,478","21,510","4,708","9,535","12,243","16,134","2,021","15,407","12,238","16,516","6,326","3,135","5,559","11,041","11,244","7,513","10,894","8,090","5,168","5,580","9,076","6,965","2,609","2,539","7,701","8,939","5,187","5,756","4,993","4,675","5,282","5,343","2,926","5,372","3,688","2,413","3,707","4,225","5,131","5,509","4,767","4,973","3,330","3,557","1,856","1,290","2,515","1,145","1,056","1,816","2,255",888,"1,918","1,394",682,"1,435","1,314","1,103",328,916,444,551,426,549,586,542,348,494,428,183,329,289,234,46,157,124,145,27,76,41,70,32,23,29,19,5,
15-11-2020,"6,899,624","8,242,634","5,291,511","1,439,985","139,140",,"353,663","420,810",,"502,300","1,097,576","1,119,366","745,361","294,783","558,818","241,444","861,017","693,261",,"391,991","322,383","32,706","243,832","506,700","447,039","235,157","349,542","323,225","374,329","238,598","141,000","312,824",,"125,066","340,304","125,674","31,536","31,599","10,067","173,430","124,271","62,061","102,837","55,150","160,639","66,231","143,252","28,805","95,843","60,416","30,519","109,981","75,341","74,984","116,828","109,643","47,747","127,585","132,784","70,812","104,438","9,989","54,346","100,946","53,758","7,753","111,096","63,866","44,551","34,864","91,948","35,606","50,965","34,785","44,633","44,133","45,766","82,300","81,319","23,364","61,029","27,364","57,321","67,446","58,029","25,691","12,889","48,328","35,092","19,025","17,387","15,428","32,721","11,495","1,515","14,000","8,038","25,490","21,510","4,741","9,571","12,467","16,137","2,021","15,416","12,505","16,592","6,345","3,175","5,559","11,041","11,289","7,516","10,973","8,096","5,248","5,765","9,148","7,060","2,665","2,564","7,701","8,939","5,187","5,771","4,994","4,675","5,323","5,373","2,937","5,399","3,725","2,426","3,715","4,225","5,143","5,519","4,813","4,973","3,330","3,567","1,885","1,290","2,515","1,147","1,056","1,816","2,255",888,"1,918","1,394",682,"1,439","1,314","1,103",328,917,444,551,446,549,586,549,353,495,428,183,329,289,234,46,157,127,145,27,77,41,70,32,23,30,19,5,8.0
16-11-2020,"6,938,529","8,279,822","5,291,511","1,453,849","139,810",,"353,663","420,810",,"515,200","1,104,956","1,129,102","750,190","306,022","564,699","244,197","863,120","693,467",,"395,443","327,306","32,909","246,633","508,067","449,565","236,393","351,146","323,824","374,366","238,598","141,000","313,643",,"125,066","340,668","129,671","31,536","34,010","10,311","176,364","125,370","65,291","103,674","55,755","160,639","68,738","143,932","29,375","96,462","60,416","31,053","110,381","75,341","75,865","117,137","109,944","48,696","128,414","133,010","71,874","104,786","9,989","54,953","101,046","54,362","7,882","111,446","63,866","44,778","35,387","92,373","36,473","51,375","35,606","44,633","44,733","45,766","82,469","81,338","23,364","61,073","27,364","57,760","67,526","58,033","25,759","12,889","48,328","35,137","19,025","17,387","15,428","33,064","11,806","1,515","14,000","8,038","25,498","21,510","4,749","9,571","12,680","16,400","2,021","15,421","12,505","16,592","6,444","3,233","5,559","11,270","11,289","7,524","11,019","8,096","5,330","5,888","9,220","7,078","2,714","2,598","7,701","8,939","5,198","5,779","4,995","4,747","5,323","5,402","2,949","5,402","3,777","2,445","3,721","4,225","5,148","5,525","4,840","4,973","3,330","3,571","1,920","1,290","2,579","1,148","1,056","1,820","2,255",920,"1,918","1,394",763,"1,443","1,314","1,124",328,917,444,551,450,549,586,549,355,495,431,183,329,289,238,59,157,127,145,29,77,41,70,32,23,30,19,5,8.0
17-11-2020,"7,019,364","8,290,370","5,322,406","1,475,904","140,880",,"356,375","442,364",,"515,200","1,111,867","1,140,196","754,200","306,022","564,699","250,983","865,348","695,496",,"395,443","341,249","33,032","246,633","508,067","449,565","240,287","351,146","324,834","374,366","243,359","141,000","314,270",,"142,155","340,668","129,671","31,536","34,010","10,311","176,364","126,746","68,929","103,674","55,755","160,639","68,738","143,932","30,317","96,462","61,263","31,053","110,381","77,164","78,343","117,454","110,382","48,696","128,414","133,010","71,874","104,786","9,989","54,953","101,179","55,551","7,882","111,446","64,130","44,915","35,387","92,767","36,473","51,776","35,606","45,148","44,733","46,244","82,680","81,374","23,364","61,162","27,803","58,315","67,734","58,033","25,860","13,453","48,626","35,160","19,025","17,862","17,734","33,064","11,806","1,515","14,000","8,170","25,498","21,510","4,749","9,581","12,843","16,400","2,021","15,421","12,599","16,592","6,523","3,284","6,801","11,270","11,316","7,536","11,019","8,116","5,330","5,888","9,386","7,078","2,759","2,608","7,801","8,957","5,198","5,790","5,004","4,830","5,341","5,440","2,965","5,402","3,791","2,454","3,724","4,225","5,148","5,542","4,840","4,973","3,330","3,573","1,952","1,290","2,579","1,150","1,056","1,822","2,255",920,"1,919","1,406",763,"1,448","1,318","1,124",328,917,451,551,462,549,586,549,355,495,431,183,329,291,238,59,157,127,145,29,77,41,70,32,23,30,19,5,8.0
18-11-2020,"7,090,336","8,346,331","5,361,592","1,501,083","143,152",,"359,063","457,798",,"546,500","1,118,902","1,148,833","757,951","342,883","576,983","259,079","867,306","696,820",,"402,347","353,794","33,687","261,387","510,766","455,176","244,152","354,788","325,788","374,666","247,594","169,100","314,894",,"149,445","341,515","142,738","31,536","34,846","90,267","182,780","128,242","71,468","105,697","58,111","160,639","72,673","145,537","31,536","98,318","62,395","35,924","110,761","77,558","80,069","117,789","110,835","51,217","129,839","133,473","73,059","105,355","9,989","56,843","101,288","56,748","9,362","112,014","64,293","45,082","38,507","93,084","39,886","52,182","37,254","45,148","46,127","47,262","82,900","81,411","23,364","61,337","28,646","58,846","67,927","58,046","25,973","13,804","48,710","35,295","19,025","18,121","18,024","33,064","12,587","1,557","15,300","8,277","25,506","21,510","5,120","9,609","13,140","16,495","2,021","15,433","12,646","16,592","6,582","3,348","6,801","11,537","11,388","7,550","11,105","8,164","5,369","6,184","9,438","7,113","2,817","2,660","7,820","8,957","5,224","5,812","5,008","4,965","5,424","5,460","2,972","5,402","3,930","2,454","3,729","4,225","5,157","5,548","4,934","4,975","3,384","3,576","2,006","1,290","2,579","1,150","1,273","1,823","2,286","1,019","1,919","1,410",841,"1,450","1,318","1,124",329,917,451,551,467,575,586,558,356,495,431,183,332,291,238,60,157,127,145,29,77,41,70,32,23,30,19,5,8.0
19-11-2020,"7,166,996","8,383,602","5,389,863","1,501,083","145,391",,"361,655","481,967",,"546,500","1,125,184","1,156,474","762,025","342,883","576,983","259,079","869,165","701,534",,"402,347","367,574","34,249","261,387","510,766","455,176","248,321","354,788","326,674","374,666","253,351","169,100","315,318",,"153,702","341,515","142,738","31,536","34,846","94,896","182,780","129,755","71,468","105,697","58,111","160,639","72,673","145,537","32,480","98,318","62,528","35,924","110,871","78,238","80,069","118,333","111,172","51,217","129,839","133,473","74,229","105,708","9,989","56,843","101,421","58,229","9,362","112,014","64,593","45,082","38,507","93,390","39,886","52,608","37,254","46,326","46,127","49,878","83,087","81,433","23,364","61,457","29,583","58,846","68,042","58,046","26,098","14,216","48,710","35,295","19,025","18,410","18,504","33,517","12,587","1,557","15,300","8,394","25,506","21,510","5,120","9,609","13,152","16,495","2,021","15,433","12,754","16,592","6,623","3,404","6,801","11,689","11,406","7,553","11,105","8,184","5,369","6,184","9,484","7,172","2,868","2,660","7,820","8,957","5,224","5,826","5,087","5,055","5,483","5,505","2,983","5,434","3,962","2,472","3,742","4,225","5,158","5,549","4,934","4,975","3,384","3,578","2,058","1,290","2,579","1,151","1,273","1,823","2,286","1,019","1,948","1,417",841,"1,457","1,328","1,124",329,920,451,598,487,575,586,558,357,495,433,183,332,291,239,60,157,127,145,30,78,41,70,32,23,30,19,5,8.0
20-11-2020,"7,244,998","8,428,409","5,407,498","1,551,414","147,569",,"364,573","498,987",,"579,100","1,132,393","1,167,514","766,361","381,800","589,025","274,324","871,534","702,544",,"410,552","379,380","34,792","278,676","511,874","457,490","252,294","358,431","327,542","375,237","257,992","180,700","316,239",,"157,924","341,956","156,483","31,536","38,074","100,280","191,002","131,315","77,932","106,954","59,465","160,639","77,387","147,309","33,327","100,749","63,404","40,816","111,527","78,851","90,754","118,691","111,483","52,445","131,049","133,914","75,530","106,305","9,989","57,879","101,564","59,334","10,498","112,406","64,983","45,082","41,691","93,691","42,916","53,060","39,088","46,962","47,587","50,658","83,244","81,453","23,364","61,573","30,204","59,789","68,327","58,052","26,263","14,565","49,103","35,370","20,956","18,744","19,231","33,984","13,271","1,557","15,300","8,426","25,509","22,177","5,296","9,670","13,182","16,606","2,021","15,452","12,849","16,592","7,062","3,479","7,296","11,789","11,475","7,554","11,148","8,195","5,407","6,406","9,557","7,201","2,924","2,743","7,820","8,965","5,239","5,831","5,137","5,127","5,516","5,531","2,997","5,435","3,965","2,476","3,745","4,225","5,161","5,550","4,993","4,975","3,384","3,578","2,101","1,290","2,579","1,153","1,276","1,823","2,286","1,019","1,948","1,428",883,"1,463","1,331","1,142",337,920,456,598,497,575,586,563,357,495,433,183,332,291,241,60,159,127,145,30,78,41,70,32,23,30,19,5,8.0
21-11-2020,"7,317,731","8,478,124","5,422,102","1,577,435","149,521",,"367,592","520,022",,"579,100","1,138,581","1,177,819","770,728","407,075","589,025","282,313","873,970","707,040",,"413,955","389,873","35,281","278,676","512,927","460,394","256,646","360,352","328,931","375,548","262,212","180,700","316,544",,"163,000","342,404","156,483","31,536","40,820","103,834","193,325","132,748","81,783","108,423","60,869","160,639","80,027","147,309","34,388","100,749","64,685","43,188","111,681","79,372","92,829","119,029","111,895","53,470","131,049","134,100","76,880","106,725","9,989","57,879","101,685","60,486","10,498","112,406","65,325","45,825","41,691","94,046","42,916","53,502","39,088","47,581","47,587","50,984","83,416","81,472","23,364","61,782","30,952","60,294","68,525","58,058","26,365","15,055","49,281","35,418","20,956","18,907","20,014","33,984","13,271","1,557","15,300","8,547","25,521","22,177","5,661","9,682","13,191","16,606","2,055","15,452","13,053","16,592","7,117","3,547","7,296","11,821","11,497","7,560","11,188","8,229","5,432","6,406","9,626","7,267","2,986","2,760","7,854","8,976","5,239","5,839","5,159","5,239","5,516","5,559","3,003","5,439","3,984","2,476","3,756","4,225","5,164","5,551","4,993","4,975","3,384","3,581","2,148","1,290","2,579","1,156","1,276","1,827","2,286","1,082","1,952","1,434",883,"1,465","1,331","1,142",337,920,456,598,504,575,586,563,358,495,433,183,332,295,241,60,159,127,145,30,78,41,70,33,23,30,19,5,8.0
23-11-2020,"7,452,540","8,562,641","5,432,505","1,595,443","149,521",,"374,637","553,098",,"603,800","1,150,932","1,195,492","779,104","423,971","603,445","286,917","879,439","710,099",,"418,188","398,101","35,949","295,148","516,121","465,452","264,049","362,428","330,885","386,486","270,457","180,700","317,887",,"172,919","343,371","169,260","31,536","42,915","114,018","199,024","135,962","85,639","111,163","63,841","164,009","82,380","148,871","36,524","103,848","67,667","45,883","112,552","79,372","94,090","119,338","112,806","55,274","132,178","134,282","79,556","107,413","9,989","59,021","101,881","62,249","10,945","113,269","65,691","46,208","44,137","94,355","44,416","54,491","41,597","48,794","48,914","51,507","83,829","81,493","23,364","62,076","32,366","60,811","68,827","58,067","26,539","15,842","49,405","35,934","20,956","19,491","20,014","34,297","14,069","1,635","15,300","8,611","25,523","22,177","5,699","9,737","13,225","16,701","2,055","15,488","13,151","16,657","7,346","3,679","7,296","11,838","11,599","7,591","11,271","8,250","5,505","6,654","9,730","7,334","3,097","2,842","7,854","8,976","5,259","5,858","5,164","5,358","5,652","5,610","3,024","5,441","4,019","2,532","3,766","4,225","5,168","5,555","5,046","4,975","3,412","3,582","2,248","1,290","2,579","1,166","1,276","1,828","2,286","1,082","1,953","1,448",883,"1,469","1,331","1,142",340,923,473,598,512,575,586,572,360,497,433,183,332,295,241,60,159,128,145,30,78,55,70,33,23,30,19,5,8.0
24-11-2020,"7,553,400","8,610,001","5,445,095","1,634,671","152,592",,"377,891","584,493",,"636,700","1,158,897","1,203,800","784,693","454,717","617,715","299,358","880,645","711,195",,"425,313","405,982","36,044","304,188","518,834","469,784","269,199","366,877","331,760","386,792","275,158","211,500","318,773",,"176,827","344,311","182,620","31,536","44,020","120,014","204,858","137,004","92,215","112,269","65,734","164,009","87,408","150,261","38,226","105,835","69,079","50,738","112,882","81,336","98,944","119,548","113,646","57,075","133,407","134,698","80,882","107,819","9,989","60,009","101,981","63,846","11,595","113,856","65,839","46,616","45,587","94,985","47,525","55,046","44,153","49,421","50,304","51,903","84,017","81,508","23,364","62,241","32,894","61,593","69,118","58,071","26,722","16,230","49,599","36,122","20,956","20,031","22,004","34,595","14,962","1,651","15,300","8,675","25,534","22,177","6,014","9,854","13,234","16,707","2,055","15,527","13,229","16,657","7,351","3,764","7,692","11,877","11,615","7,609","11,355","8,288","5,518","6,938","9,791","7,356","3,155","2,877","7,886","8,999","5,274","5,869","5,197","5,405","5,652","5,622","3,044","5,443","4,034","2,552","3,772","4,225","5,173","5,569","5,086","5,005","3,412","3,582","2,274","2,938","2,579","1,166","1,276","1,828","2,309","1,149","1,953","1,467",952,"1,476","1,331","1,153",342,926,473,598,518,575,588,572,363,498,433,183,332,296,241,106,159,128,145,30,78,63,70,33,24,30,19,5,8.0
25-11-2020,"7,639,084","8,642,771","5,476,018","1,660,419","154,679",,"381,569","605,330",,"636,700","1,167,857","1,210,634","791,516","454,717","617,715","307,778","882,600","716,444",,"425,313","416,832","36,569","304,188","518,834","469,784","273,391","366,877","332,974","386,955","279,276","211,500","319,293",,"184,233","344,311","182,620","31,536","44,020","125,433","204,858","138,007","95,581","113,340","65,734","164,009","87,408","150,261","40,102","105,835","70,555","50,738","113,134","81,973","100,913","119,835","114,347","57,075","133,407","134,698","82,335","108,338","9,989","60,009","102,103","65,303","11,595","113,856","66,018","46,616","45,587","95,344","47,525","55,531","44,153","50,070","50,304","52,709","84,166","81,530","23,364","62,311","33,892","62,048","69,302","58,079","26,825","16,666","50,029","36,145","20,956","20,627","22,189","34,595","14,962","1,651","15,300","8,764","25,538","22,177","6,014","9,854","13,272","16,707","2,055","15,527","13,408","16,657","7,444","3,827","7,692","11,877","11,660","7,636","11,355","8,297","5,572","6,938","9,833","7,428","3,213","2,899","7,886","8,999","5,274","5,878","5,241","5,503","5,708","5,639","3,054","5,445","4,204","2,557","3,780","4,225","5,177","5,569","5,086","5,005","3,412","3,585","2,295","2,938","2,579","1,169","1,277","1,829","2,309","1,149","1,955","1,467",952,"1,493","1,331","1,153",342,926,473,598,523,575,588,579,363,498,433,183,336,298,242,109,159,128,145,30,78,63,70,33,24,30,19,5,8.0
26-11-2020,"7,809,461","8,698,912","5,512,847","1,685,492","156,552",,"385,480","637,149",,"676,100","1,174,959","1,217,284","798,037","494,869","633,275","317,395","884,747","716,444",,"433,649","417,657","36,569","323,514","520,180","474,376","277,232","371,453","334,392","387,266","284,496","218,900","320,078",,"189,356","345,215","189,059","31,536","49,616","135,650","209,435","139,356","98,781","116,378","68,572","164,009","92,349","151,044","42,620","108,769","71,236","56,378","113,263","82,611","103,055","120,209","114,821","59,250","134,750","135,198","83,789","109,306","9,989","61,241","102,201","66,459","12,655","113,856","66,574","47,006","49,654","95,669","48,780","56,025","49,056","50,712","51,585","53,526","84,335","81,550","23,364","62,493","34,970","62,544","69,477","58,091","26,950","17,031","50,127","36,232","20,956","21,229","22,630","34,595","15,816","1,719","16,800","8,832","25,565","22,177","6,497","9,908","13,339","16,755","2,055","15,558","13,459","16,657","7,517","3,923","7,692","11,922","11,681","7,646","11,437","8,336","5,721","7,165","9,900","7,470","3,271","2,986","7,916","9,016","5,300","5,901","5,317","5,542","5,733","5,655","3,060","5,450","4,242","2,567","3,788","4,225","5,184","5,575","5,110","5,005","3,412","3,587","2,320","2,938","2,579","1,170","1,278","1,829","2,309","1,221","1,955","1,474","1,010","1,494","1,340","1,166",345,926,477,598,530,575,588,579,367,498,440,183,338,298,243,109,159,129,145,30,78,63,70,33,24,30,19,5,8.0
27-11-2020,"7,852,042","8,728,390","5,528,599","1,712,174","158,236",,"388,771","661,180",,"696,100","1,181,753","1,226,662","803,581","516,636","640,065","326,238","887,019","716,444",,"437,456","431,874","36,912","326,657","522,259","476,297","280,923","373,676","335,881","387,616","289,808","222,100","321,035",,"193,944","345,622","203,251","31,536","52,126","135,650","209,435","140,976","102,270","116,378","69,931","164,009","95,698","152,708","44,875","110,152","72,152","59,285","113,687","83,273","105,149","120,720","115,384","60,312","135,303","135,370","90,485","109,306","9,989","61,960","102,268","67,453","13,514","113,856","67,001","47,354","51,121","96,072","50,001","56,510","50,204","51,334","52,299","53,526","84,510","81,558","23,364","62,585","36,064","62,946","69,670","58,104","27,103","17,352","50,127","36,295","20,956","21,721","23,404","35,078","16,226","1,719","16,800","8,840","25,570","22,177","6,710","9,964","13,355","16,845","2,055","15,569","13,520","16,657","7,617","4,021","7,717","11,943","11,717","7,652","11,437","8,397","5,721","7,297","9,956","7,497","3,330","3,021","7,925","9,016","5,313","5,929","5,345","5,649","5,789","5,680","3,076","5,450","4,252","2,567","3,790","4,225","5,185","5,576","5,144","5,005","3,417","3,588","2,345","2,949","2,579","1,182","1,278","1,831","2,309","1,231","1,956","1,484","1,010","1,496","1,340","1,170",347,928,477,598,530,575,588,585,368,498,440,183,338,298,246,109,159,130,145,30,78,63,70,33,24,30,19,5,8.0
28-11-2020,"7,945,582","8,759,969","5,536,524","1,712,174","159,915",,"392,616","696,647",,"696,100","1,189,499","1,235,257","803,581","516,636","640,065","326,238","888,815","722,876",,"437,456","432,587","37,238","326,657","522,259","476,297","286,504","373,676","337,553","387,616","294,036","222,100","321,346",,"199,446","345,622","203,251","31,536","52,126","140,400","209,435","142,046","102,270","118,135","69,931","164,009","95,698","152,708","46,740","110,152","74,008","59,285","113,817","84,991","105,149","121,050","116,044","60,312","135,303","135,370","91,797","109,619","9,989","61,960","102,390","68,464","13,514","113,856","67,506","47,576","51,121","96,402","50,001","56,991","50,204","51,946","52,299","54,125","84,653","81,582","23,364","62,686","36,825","62,946","69,780","58,111","27,349","17,755","50,127","36,295","20,956","22,366","24,073","35,078","16,226","1,719","16,800","8,840","25,572","22,177","6,710","9,964","13,388","16,845","2,057","15,569","13,631","16,657","7,697","4,107","7,717","11,982","11,749","7,665","11,478","8,470","5,829","7,297","10,088","7,525","3,389","3,056","7,951","9,037","5,313","5,959","5,397","5,710","5,830","5,710","3,091","5,453","4,272","2,579","3,798","4,225","5,187","5,576","5,144","5,005","3,417","3,590","2,401","2,954","2,579","1,192","1,278","1,833","2,309","1,252","1,956","1,491","1,024","1,499","1,343","1,170",347,928,477,598,532,575,588,585,372,498,443,183,338,299,249,109,162,130,145,30,79,63,70,33,24,30,19,5,8.0
30-11-2020,"8,108,383","8,847,600","5,578,118","1,778,704","161,427",,"400,242","734,503",,"739,100","1,204,452","1,249,843","818,397","577,514","668,151","345,149","893,061","730,633",,"450,518","444,406","37,383","353,188","525,212","482,674","294,411","380,711","341,423","398,658","302,314","250,200","323,224",,"209,534","346,802","221,692","31,536","63,860","148,572","214,521","143,616","113,986","121,891","74,156","169,804","105,199","154,899","48,594","113,375","76,774","66,041","114,818","84,991","108,442","121,472","116,461","63,515","137,071","135,862","94,586","110,588","9,989","64,987","102,596","69,624","14,211","115,216","69,315","47,680","54,138","96,652","51,479","57,947","54,759","53,204","53,818","54,975","84,977","81,619","23,364","63,055","38,400","64,149","70,198","58,124","27,653","18,481","50,547","36,788","20,956","23,484","24,073","35,078","17,560","1,795","16,800","8,989","25,595","22,177","7,078","10,175","13,439","16,998","2,057","15,607","13,677","16,657","7,763","4,267","7,717","12,004","11,902","7,717","11,559","8,482","6,066","7,665","10,229","7,586","3,500","3,131","7,951","9,037","5,344","5,996","5,480","5,794","5,867","5,745","3,178","5,453","4,346","2,593","3,803","4,225","5,192","5,584","5,179","5,009","3,417","3,591","2,464","2,954","2,839","1,207","1,278","1,836","2,309","1,299","1,959","1,504","1,024","1,515","1,343","1,179",354,930,498,598,537,575,597,586,377,498,443,183,338,301,250,109,162,130,145,30,79,63,70,33,26,30,19,5,8.0
